codigo_usuario;Celular;genero;idade;cidade;estado
46431;37310809542;M;37;São João dos Patos;MA
47711;38488089192;F;49;São João dos Patos;MA
48020;38754598584;F;31;São João dos Patos;MA
56754;47460592639;F;65;São João dos Patos;MA
64544;55237894244;F;22;São João dos Patos;MA
64711;55381046199;F;38;São João dos Patos;MA
64883;55527914039;F;62;São João dos Patos;MA
68410;59135333840;F;20;São João dos Patos;MA
72502;63274872631;F;16;São João dos Patos;MA
72630;63380482799;F;67;São João dos Patos;MA
72977;63674373607;F;67;São João dos Patos;MA
75664;66372526231;M;28;São João dos Patos;MA
78355;68890017885;M;34;São João dos Patos;MA
85402;75840379549;F;22;São João dos Patos;MA
95875;86215256359;M;30;São João dos Patos;MA
97566;87830730622;M;66;São João dos Patos;MA
97569;87831932270;M;43;São João dos Patos;MA
23325;17236063494;M;29;São Raimundo das Mangabeiras;MA
23959;17521895451;M;57;São Raimundo das Mangabeiras;MA
24594;17820521101;M;45;São Raimundo das Mangabeiras;MA
27182;19193096433;M;54;São Raimundo das Mangabeiras;MA
28690;19841195161;F;45;São Raimundo das Mangabeiras;MA
34956;25931134694;M;80;São Raimundo das Mangabeiras;MA
41554;32459312974;M;20;São Raimundo das Mangabeiras;MA
44795;35661635939;F;50;São Raimundo das Mangabeiras;MA
52867;43585809266;F;45;São Raimundo das Mangabeiras;MA
61244;51967765166;F;66;São Raimundo das Mangabeiras;MA
64149;54776934414;F;66;São Raimundo das Mangabeiras;MA
66656;57329401926;M;72;São Raimundo das Mangabeiras;MA
70848;61787914666;F;35;São Raimundo das Mangabeiras;MA
73978;64697189730;F;22;São Raimundo das Mangabeiras;MA
75251;65896052547;M;29;São Raimundo das Mangabeiras;MA
84331;74759767766;F;70;São Raimundo das Mangabeiras;MA
104577;94716617784;M;22;São Raimundo das Mangabeiras;MA
105570;95725789034;F;27;São Raimundo das Mangabeiras;MA
109471;99549468510;F;79;São Raimundo das Mangabeiras;MA
25052;18141682177;F;48;Sítio Novo;MA
37117;28137777555;M;55;Sítio Novo;MA
37141;28161507950;M;49;Sítio Novo;MA
42127;33112458895;F;44;Sítio Novo;MA
47001;37767806689;F;57;Sítio Novo;MA
71857;62628952789;M;15;Sítio Novo;MA
83460;73905419328;F;39;Sítio Novo;MA
86794;77293176280;M;74;Sítio Novo;MA
90944;81701741792;F;57;Sítio Novo;MA
97740;87957730414;F;39;Sítio Novo;MA
101339;91813239178;M;46;Sítio Novo;MA
101850;92189793139;M;68;Sítio Novo;MA
106696;96802975497;M;57;Sítio Novo;MA
109471;99549468510;F;42;Sítio Novo;MA
13916;12511718218;F;74;Tuntum;MA
18835;14937895181;F;19;Tuntum;MA
20846;15930089920;M;45;Tuntum;MA
21977;16529308832;F;59;Tuntum;MA
24011;17550082086;M;30;Tuntum;MA
27474;19319954889;M;53;Tuntum;MA
28895;19934357956;F;26;Tuntum;MA
37388;28386372935;F;32;Tuntum;MA
38678;29603028531;F;80;Tuntum;MA
42932;33825589749;F;66;Tuntum;MA
44635;35532062771;M;42;Tuntum;MA
48659;39416233076;M;34;Tuntum;MA
52814;43536476674;F;76;Tuntum;MA
57748;48486004223;M;72;Tuntum;MA
62483;53263548833;F;78;Tuntum;MA
63966;54606429364;M;61;Tuntum;MA
68994;59652701309;M;66;Tuntum;MA
72081;62830706705;M;22;Tuntum;MA
78588;69186047666;M;73;Tuntum;MA
79095;69611257724;M;29;Tuntum;MA
81668;72184276196;M;77;Tuntum;MA
81739;72246696261;M;50;Tuntum;MA
82224;72689907202;M;59;Tuntum;MA
90016;81297661690;M;63;Tuntum;MA
94195;84569504427;F;68;Tuntum;MA
102412;92669246373;F;23;Tuntum;MA
13186;12199806201;F;80;Vitória do Mearim;MA
15668;13401715284;F;63;Vitória do Mearim;MA
17858;14506549792;F;39;Vitória do Mearim;MA
22326;16690530212;M;15;Vitória do Mearim;MA
23563;17349076063;M;60;Vitória do Mearim;MA
29774;21441107698;M;72;Vitória do Mearim;MA
30923;21959010917;M;48;Vitória do Mearim;MA
44024;34909112321;M;61;Vitória do Mearim;MA
51675;42415437200;F;32;Vitória do Mearim;MA
60733;51747774348;F;38;Vitória do Mearim;MA
64738;55402139215;F;65;Vitória do Mearim;MA
72656;63402627863;F;48;Vitória do Mearim;MA
77266;67848649179;M;72;Vitória do Mearim;MA
77419;67975250234;F;66;Vitória do Mearim;MA
82863;73374530715;M;39;Vitória do Mearim;MA
86889;77374051421;F;67;Vitória do Mearim;MA
95016;85366136389;F;54;Vitória do Mearim;MA
95987;86314159956;F;43;Vitória do Mearim;MA
96764;87119733438;F;48;Vitória do Mearim;MA
97493;87765792051;F;78;Vitória do Mearim;MA
100529;91465616937;M;61;Vitória do Mearim;MA
103084;93319133009;M;47;Vitória do Mearim;MA
20213;15628086895;F;16;Alto Longá;PI
23397;17263526204;F;68;Alto Longá;PI
27551;19355463566;M;59;Alto Longá;PI
28418;19715876818;F;79;Alto Longá;PI
37914;28817116860;M;43;Alto Longá;PI
40010;31490402998;M;22;Alto Longá;PI
57922;48653190100;F;61;Alto Longá;PI
65372;55973072551;F;29;Alto Longá;PI
65920;56588852630;F;43;Alto Longá;PI
69671;61272458159;F;70;Alto Longá;PI
72479;63258539884;M;47;Alto Longá;PI
73261;63918142121;M;25;Alto Longá;PI
75046;65715808628;F;27;Alto Longá;PI
78443;68969041530;F;43;Alto Longá;PI
78986;69511028196;F;73;Alto Longá;PI
83010;73492694567;F;48;Alto Longá;PI
86248;76668136663;F;41;Alto Longá;PI
88883;79367669952;F;76;Alto Longá;PI
88938;79414095810;F;49;Alto Longá;PI
92155;82597271899;F;67;Alto Longá;PI
93210;83619370706;F;68;Alto Longá;PI
96145;86435184513;F;78;Alto Longá;PI
99015;89334045702;F;48;Alto Longá;PI
27605;19376243405;F;45;Aroeiras do Itaim;PI
37195;28214267214;M;27;Aroeiras do Itaim;PI
43470;34413075164;F;58;Aroeiras do Itaim;PI
50609;41667360868;M;39;Aroeiras do Itaim;PI
55678;46414120646;M;80;Aroeiras do Itaim;PI
57337;48141006035;F;21;Aroeiras do Itaim;PI
62597;53355420191;M;41;Aroeiras do Itaim;PI
68723;59402603319;M;54;Aroeiras do Itaim;PI
68853;59518589683;M;68;Aroeiras do Itaim;PI
73729;64461810895;F;58;Aroeiras do Itaim;PI
83045;73524958633;M;30;Aroeiras do Itaim;PI
83375;73828919046;F;49;Aroeiras do Itaim;PI
85359;75807637558;F;26;Aroeiras do Itaim;PI
95848;86185650372;F;66;Aroeiras do Itaim;PI
101698;91971889639;F;61;Aroeiras do Itaim;PI
102453;92706820408;M;15;Aroeiras do Itaim;PI
105771;95894705932;M;53;Aroeiras do Itaim;PI
105863;95969008495;F;45;Aroeiras do Itaim;PI
12978;11994849934;F;51;Barro Duro;PI
22376;16718299857;F;68;Barro Duro;PI
34046;25123783314;M;39;Barro Duro;PI
34156;25231075401;M;18;Barro Duro;PI
35718;26688981698;F;35;Barro Duro;PI
37401;28397448073;F;23;Barro Duro;PI
38239;29213949612;M;35;Barro Duro;PI
38802;29694913370;M;56;Barro Duro;PI
41178;31996336889;M;64;Barro Duro;PI
43769;34683644747;F;53;Barro Duro;PI
50875;41789363111;F;61;Barro Duro;PI
52579;43319987868;F;78;Barro Duro;PI
64362;54965861429;F;61;Barro Duro;PI
66646;57320670349;M;31;Barro Duro;PI
67480;58202517357;M;19;Barro Duro;PI
70850;61788236082;F;27;Barro Duro;PI
72847;63571274820;M;25;Barro Duro;PI
77588;68222726442;M;72;Barro Duro;PI
79155;69669768463;M;60;Barro Duro;PI
80800;71662716829;F;26;Barro Duro;PI
81375;71903165127;F;60;Barro Duro;PI
81801;72304907714;F;41;Barro Duro;PI
89021;79481735684;M;70;Barro Duro;PI
95231;85550908985;M;23;Barro Duro;PI
101444;91861337376;M;33;Barro Duro;PI
14650;12841078758;M;34;Bocaina;PI
15759;13441072039;M;37;Bocaina;PI
16883;13955619583;F;21;Bocaina;PI
24505;17780951658;F;35;Bocaina;PI
45943;36768828866;M;34;Nova Bréscia;RS
59908;51401959064;M;51;Nova Bréscia;RS
62508;53278997893;M;40;Nova Bréscia;RS
63666;54377219573;M;70;Nova Bréscia;RS
64001;54643785489;M;69;Nova Bréscia;RS
69846;61343822051;F;76;Nova Bréscia;RS
71032;61864203420;M;17;Nova Bréscia;RS
71116;61902998730;M;51;Nova Bréscia;RS
75704;66401707200;F;56;Nova Bréscia;RS
75924;66582442891;F;43;Nova Bréscia;RS
78596;69191526240;F;69;Nova Bréscia;RS
84562;74955669801;M;36;Nova Bréscia;RS
15757;13440593759;F;40;Nova Ramada;RS
19421;15298840102;M;39;Nova Ramada;RS
22876;16943048754;F;48;Nova Ramada;RS
24082;17581717588;M;71;Nova Ramada;RS
33385;24402344718;M;36;Nova Ramada;RS
42595;33530500164;M;39;Nova Ramada;RS
44031;34916980284;M;19;Nova Ramada;RS
52269;42922969882;F;27;Nova Ramada;RS
71184;61940354722;F;62;Nova Ramada;RS
71351;62148597437;M;58;Nova Ramada;RS
72841;63566993122;M;18;Nova Ramada;RS
79726;71199540672;F;54;Nova Ramada;RS
82144;72621394204;F;51;Nova Ramada;RS
99595;89876020179;M;27;Nova Ramada;RS
101085;91699907130;M;22;Nova Ramada;RS
108243;98386295352;F;56;Nova Ramada;RS
11051;11407804303;F;25;Novo Barreiro;RS
24839;17935738285;M;65;Novo Barreiro;RS
41868;32760441280;M;63;Novo Barreiro;RS
48219;38922313878;F;70;Novo Barreiro;RS
49481;41181812535;M;37;Novo Barreiro;RS
53078;43771376838;M;45;Novo Barreiro;RS
65658;56353024012;M;48;Novo Barreiro;RS
74794;65473447167;M;50;Novo Barreiro;RS
77240;67825207357;F;79;Novo Barreiro;RS
87066;77532924762;M;70;Novo Barreiro;RS
96492;86767191849;F;47;Novo Barreiro;RS
97128;87424305004;M;18;Novo Barreiro;RS
97299;87570052161;M;61;Novo Barreiro;RS
109910;99934435972;F;48;Novo Barreiro;RS
11597;11581249565;F;30;Paraí;RS
19344;15270247827;F;34;Paraí;RS
21589;16372007892;F;69;Paraí;RS
22728;16881346429;M;19;Paraí;RS
24700;17870862575;F;62;Paraí;RS
31782;22754442197;M;56;Paraí;RS
32620;23591897558;M;68;Paraí;RS
40283;31616478568;F;60;Paraí;RS
52330;42978363006;F;64;Paraí;RS
60001;51443813823;F;62;Paraí;RS
70155;61496526202;M;40;Paraí;RS
82210;72680574639;M;34;Paraí;RS
99689;89975235901;M;63;Paraí;RS
103240;93440415147;F;64;Paraí;RS
11170;11447361530;M;77;Paverama;RS
20370;15697555135;M;67;Paverama;RS
21404;16288643112;M;79;Paverama;RS
21587;16369452218;F;51;Paverama;RS
21964;16525731256;F;58;Paverama;RS
31477;22497047015;F;54;Paverama;RS
31751;22723389906;F;71;Paverama;RS
31903;22863923364;F;36;Paverama;RS
43424;34377263010;F;36;Paverama;RS
44715;35600219582;M;53;Paverama;RS
50850;41777502653;F;77;Paverama;RS
64367;54970191987;M;31;Paverama;RS
69166;59808136642;M;36;Paverama;RS
69392;61125787872;M;42;Paverama;RS
72662;63409679942;M;73;Paverama;RS
78063;68621493185;M;41;Paverama;RS
78164;68709458532;F;63;Paverama;RS
81397;71914585239;M;53;Paverama;RS
83947;74439466939;M;24;Paverama;RS
87369;77801013632;F;53;Paverama;RS
87705;78202541593;F;75;Paverama;RS
90958;81707394429;F;55;Paverama;RS
92374;82801542192;M;25;Paverama;RS
98775;89117117765;M;56;Paverama;RS
103215;93426190552;F;42;Paverama;RS
104703;94834313204;M;43;Paverama;RS
108376;98500613416;M;70;Paverama;RS
108630;98721079335;F;76;Paverama;RS
11875;11665890257;F;66;Pinhal Grande;RS
30176;21617016644;F;59;Pinhal Grande;RS
30495;21764283755;M;79;Pinhal Grande;RS
36798;27748331490;M;71;Pinhal Grande;RS
46769;37586009728;M;66;Pinhal Grande;RS
52226;42885007335;M;46;Pinhal Grande;RS
54808;45552651136;F;69;Pinhal Grande;RS
58622;49414138331;F;29;Pinhal Grande;RS
60402;51618229312;M;38;Pinhal Grande;RS
60971;51844024478;F;74;Pinhal Grande;RS
61080;51891920389;F;45;Pinhal Grande;RS
63912;54571955521;F;19;Pinhal Grande;RS
64786;55444158764;M;61;Pinhal Grande;RS
67189;57804183188;F;63;Pinhal Grande;RS
78969;69492708103;F;28;Pinhal Grande;RS
79379;69882198318;F;31;Pinhal Grande;RS
94243;84612511302;M;49;Pinhal Grande;RS
95646;85904115395;F;42;Pinhal Grande;RS
104340;94492805447;M;51;Pinhal Grande;RS
11301;11493149363;M;72;Pontão;RS
13349;12275955567;M;36;Pontão;RS
14526;12783627251;F;33;Pontão;RS
22239;16650409921;F;55;Pontão;RS
24299;17688996231;F;32;Pontão;RS
30905;21950059789;M;49;Pontão;RS
30992;21986638241;F;46;Pontão;RS
35026;25988545755;F;51;Pontão;RS
40521;31716033436;F;67;Pontão;RS
46521;37395980326;F;30;Pontão;RS
60475;51644959008;F;58;Pontão;RS
62828;53562895204;M;34;Pontão;RS
78541;69156181762;F;62;Pontão;RS
79126;69650215454;F;68;Pontão;RS
79865;71250499820;M;71;Pontão;RS
80770;71647350575;F;64;Pontão;RS
82754;73278501626;M;26;Pontão;RS
88141;78587187049;M;68;Pontão;RS
96190;86474825122;M;79;Pontão;RS
96640;86903173133;F;75;Pontão;RS
104005;94197621349;M;66;Pontão;RS
104928;95159566547;F;17;Pontão;RS
18912;14976857667;F;72;Pouso Novo;RS
27739;19430158549;M;39;Pouso Novo;RS
30080;21566204313;F;16;Pouso Novo;RS
38911;29788079414;F;43;Pouso Novo;RS
42536;33486391476;F;74;Pouso Novo;RS
54698;45447474038;F;66;Pouso Novo;RS
62768;53511593252;F;48;Pouso Novo;RS
82170;72641697877;M;29;Pouso Novo;RS
85052;75522400246;F;74;Pouso Novo;RS
86879;77363731966;M;30;Pouso Novo;RS
94269;84633576626;F;51;Pouso Novo;RS
102854;93130522136;M;41;Pouso Novo;RS
106683;96789559362;M;75;Pouso Novo;RS
12249;11782172583;F;30;Quinze de Novembro;RS
18413;14762046451;M;57;Quinze de Novembro;RS
22506;16775049758;M;41;Quinze de Novembro;RS
22582;16816660845;M;65;Quinze de Novembro;RS
33475;24490628715;M;67;Quinze de Novembro;RS
37335;28343291591;F;64;Quinze de Novembro;RS
41220;32149713342;M;41;Quinze de Novembro;RS
55667;46405867029;F;39;Quinze de Novembro;RS
70180;61503711541;M;57;Quinze de Novembro;RS
71860;62630049784;M;36;Quinze de Novembro;RS
80962;71731715821;F;57;Quinze de Novembro;RS
82678;73202231918;F;54;Quinze de Novembro;RS
85277;75732372897;F;49;Quinze de Novembro;RS
86886;77367749016;F;58;Quinze de Novembro;RS
88437;78863602967;F;57;Quinze de Novembro;RS
101517;91893783669;F;43;Quinze de Novembro;RS
102572;92801083593;F;66;Quinze de Novembro;RS
107392;97538067423;F;75;Quinze de Novembro;RS
13484;12326455764;F;63;Roca Sales;RS
13980;12541644094;F;52;Roca Sales;RS
14662;12845180788;F;30;Roca Sales;RS
21246;16210543479;M;77;Roca Sales;RS
24611;17829357980;F;51;Roca Sales;RS
24737;17886752135;F;21;Roca Sales;RS
26207;18653067961;M;71;Roca Sales;RS
32033;22979546510;M;40;Roca Sales;RS
32169;23206214595;M;44;Roca Sales;RS
35438;26465730903;M;48;Roca Sales;RS
41321;32231654272;M;30;Roca Sales;RS
43143;34115800523;F;79;Roca Sales;RS
59917;51405571854;F;19;Roca Sales;RS
59947;51418945118;F;78;Roca Sales;RS
60396;51615994631;F;53;Roca Sales;RS
72607;63364186924;F;36;Roca Sales;RS
79020;69536803467;F;35;Roca Sales;RS
89082;79528819350;M;29;Roca Sales;RS
98656;88896222882;F;57;Roca Sales;RS
101816;92157179283;M;46;Roca Sales;RS
24582;17813704940;M;34;Sagrada Família;RS
28191;19624491398;F;59;Sagrada Família;RS
29352;21243797277;M;39;Sagrada Família;RS
32572;23552476370;M;78;Sagrada Família;RS
36925;27863987947;F;16;Sagrada Família;RS
38396;29341820498;M;67;Sagrada Família;RS
42144;33129186231;F;78;Sagrada Família;RS
68554;59260445241;F;26;Sagrada Família;RS
71035;61866707968;M;17;Sagrada Família;RS
76736;67382708456;M;58;Sagrada Família;RS
77297;67877331323;F;61;Sagrada Família;RS
83880;74381924045;M;21;Sagrada Família;RS
87398;77823352815;M;25;Sagrada Família;RS
90333;81437460842;F;74;Sagrada Família;RS
91053;81751433077;F;36;Sagrada Família;RS
92835;83305835728;M;48;Sagrada Família;RS
95901;86242989050;F;34;Sagrada Família;RS
103182;93393128150;M;40;Sagrada Família;RS
32095;23144387623;M;37;Santa Clara do Sul;RS
36982;27917220806;M;15;Santa Clara do Sul;RS
81724;72230374028;F;65;Santa Clara do Sul;RS
82729;73251935222;M;62;Santa Clara do Sul;RS
88143;78587460168;M;24;Santa Clara do Sul;RS
89920;81259600117;M;36;Santa Clara do Sul;RS
92967;83410782285;M;70;Santa Clara do Sul;RS
102520;92758307811;F;33;Santa Clara do Sul;RS
12744;11924159842;F;67;Santa Tereza;RS
30159;21605243491;F;50;Santa Tereza;RS
35428;26457330236;F;68;Santa Tereza;RS
47768;38541261127;M;19;Santa Tereza;RS
52928;43645408783;F;80;Santa Tereza;RS
53143;43841747012;F;62;Santa Tereza;RS
53823;44563008490;F;21;Santa Tereza;RS
60847;51796703069;F;36;Santa Tereza;RS
61415;52209014392;M;80;Santa Tereza;RS
80848;71682291518;F;56;Santa Tereza;RS
82330;72776616655;M;48;Santa Tereza;RS
85804;76256865693;M;44;Santa Tereza;RS
97263;87547847821;F;18;Santa Tereza;RS
97728;87952317575;M;76;Santa Tereza;RS
99144;89454705838;M;56;Santa Tereza;RS
105912;96113924274;F;48;Santa Tereza;RS
11063;11412830213;M;20;Santo Augusto;RS
19437;15305323175;F;66;Santo Augusto;RS
21614;16384573956;F;57;Santo Augusto;RS
22070;16576535988;M;77;Santo Augusto;RS
24736;17885823534;M;76;Santo Augusto;RS
33810;24783448103;M;45;Santo Augusto;RS
39985;31481536569;M;69;Santo Augusto;RS
42496;33452190057;F;32;Santo Augusto;RS
46532;37408646467;M;30;Santo Augusto;RS
46738;37564197574;M;26;Santo Augusto;RS
50218;41494633931;M;52;Santo Augusto;RS
69396;61128902543;M;45;Santo Augusto;RS
71874;62646036095;M;57;Santo Augusto;RS
77648;68264497045;F;49;Santo Augusto;RS
78366;68899529169;F;22;Santo Augusto;RS
82897;73395496372;F;18;Santo Augusto;RS
90775;81624135046;M;38;Santo Augusto;RS
99292;89586895114;M;63;Santo Augusto;RS
104041;94222952004;M;46;Santo Augusto;RS
109040;99177306289;F;65;Santo Augusto;RS
10375;11212747232;M;24;São Jerônimo;RS
16295;13682228448;F;37;São Jerônimo;RS
21173;16179043574;M;42;São Jerônimo;RS
23370;17252807680;M;19;São Jerônimo;RS
27077;19142466768;M;58;São Jerônimo;RS
29386;21255078854;M;21;São Jerônimo;RS
31285;22332752497;F;31;São Jerônimo;RS
43286;34256927122;F;46;São Jerônimo;RS
43830;34742592611;M;44;São Jerônimo;RS
56252;46918961115;M;38;São Jerônimo;RS
56713;47422186249;F;60;São Jerônimo;RS
59602;51248226860;F;58;São Jerônimo;RS
64324;54933340173;F;30;São Jerônimo;RS
83689;74218767969;F;68;São Jerônimo;RS
89927;81261797593;M;48;São Jerônimo;RS
97992;88282099316;F;41;São Jerônimo;RS
12513;11855303068;F;32;São José do Norte;RS
13998;12548401773;M;23;São José do Norte;RS
27709;19417067415;M;33;São José do Norte;RS
30383;21716023624;F;32;São José do Norte;RS
34446;25486467703;M;38;São José do Norte;RS
44617;35518711866;F;60;São José do Norte;RS
49781;41304426927;F;49;São José do Norte;RS
53107;43810907416;M;72;São José do Norte;RS
55811;46528694186;F;66;São José do Norte;RS
63067;53771133620;M;31;São José do Norte;RS
69651;61262507134;M;67;São José do Norte;RS
79141;69657918127;F;71;São José do Norte;RS
81380;71905806903;F;79;São José do Norte;RS
94142;84521301802;F;36;São José do Norte;RS
95610;85874041904;M;40;São José do Norte;RS
97462;87734261515;M;56;São José do Norte;RS
98221;88493340964;F;73;São José do Norte;RS
99052;89362616323;M;29;São José do Norte;RS
100168;91307016376;M;39;São José do Norte;RS
100440;91427036060;F;51;São José do Norte;RS
102154;92460999964;F;69;São José do Norte;RS
20069;15563680855;M;46;São Martinho;RS
23237;17196458665;F;24;São Martinho;RS
27672;19404016774;M;51;São Martinho;RS
37132;28153167490;F;68;São Martinho;RS
58132;48853342309;M;29;São Martinho;RS
62753;53502559004;M;42;São Martinho;RS
65994;56651499943;F;21;São Martinho;RS
68584;59286012827;F;56;São Martinho;RS
78843;69393922874;M;30;São Martinho;RS
83217;73670648128;M;60;São Martinho;RS
84014;74504121445;F;40;São Martinho;RS
102059;92383093701;F;18;São Martinho;RS
106658;96759041209;M;34;São Martinho;RS
12792;11939449843;F;26;São Pedro do Sul;RS
21444;16306154153;F;33;São Pedro do Sul;RS
24995;18113010415;M;44;São Pedro do Sul;RS
25786;18454440982;F;78;São Pedro do Sul;RS
31831;22796806012;F;44;São Pedro do Sul;RS
35133;26187458124;F;29;São Pedro do Sul;RS
38301;29255328308;M;36;São Pedro do Sul;RS
40098;31530159822;F;32;São Pedro do Sul;RS
41889;32773008431;F;74;São Pedro do Sul;RS
44728;35611510128;F;20;São Pedro do Sul;RS
46163;36950325101;F;38;São Pedro do Sul;RS
50279;41524141127;M;45;São Pedro do Sul;RS
53528;44298359430;M;34;São Pedro do Sul;RS
68205;58839460107;F;64;São Pedro do Sul;RS
74421;65161827936;F;35;São Pedro do Sul;RS
80129;71352475854;F;41;São Pedro do Sul;RS
85141;75605301328;M;51;São Pedro do Sul;RS
85174;75640061676;F;61;São Pedro do Sul;RS
85316;75777337367;F;72;São Pedro do Sul;RS
85532;75931456969;M;23;São Pedro do Sul;RS
89735;81173427957;F;76;São Pedro do Sul;RS
96243;86510522900;M;51;São Pedro do Sul;RS
98249;88520227502;M;70;São Pedro do Sul;RS
10534;11258045000;M;54;Sapiranga;RS
16824;13930685931;F;77;Sapiranga;RS
21799;16454378579;M;36;Sapiranga;RS
39042;29897101325;M;15;Sapiranga;RS
60058;51468047522;M;17;Sapiranga;RS
